GeneID	Normal 6	Tumor 6	Normal 10	Tumor 10	Normal 9	Tumor 9	Normal 5	Tumor 5	Normal 8	Tumor 8	Normal 3	Tumor 3	Normal 2	Tumor 2	Normal 1	Tumor 1	Normal 4	Tumor 4	Normal 7	Tumor 7
LOC101928412	0.371196255	0.145962332	0.892808165	0.792873592	0.463968834	0	0.560357508	0.300462092	1.854538854	0	0.476369862	0.551429901	0.327334689	0.732763304	0.239205954	0.373828996	0.359344525	0.701478835	0.25899702	0.074727546
WIPF1	25.75426554	5.844039206	33.44522655	20.41657189	14.22835036	3.319351819	16.50392307	14.05447587	37.2872513	5.075084176	20.63735742	17.56543198	12.73584493	22.18572096	20.38171633	13.4681896	9.841567545	13.637321	17.34479479	7.104642018
LOC101928419	0.40219672	0.338270369	0.844530291	0.174999906	0	0.120377804	0.680239345	1.193702368	0.716321273	0.237119938	0.286752168	0.182564122	3.251160489	0.970395617	0.211186348	0.309412686	0.407895915	0.371586286	0	0
WIPF2	10.70696891	18.46192414	10.60717165	11.60195418	16.09023786	130.0831251	21.08888572	26.26361794	10.10319379	12.16408507	11.11469848	11.7696505	13.07150011	15.35666904	9.971937868	18.90944441	18.26594244	18.18580779	14.36870984	16.77182467
WIPF3	2.427567374	1.030091484	3.871436661	1.323666835	1.77045742	0.248322378	2.806475041	0.896814235	2.814608442	1.811647707	4.850539029	4.100798604	0.74518712	1.950460936	4.925237636	1.361652461	1.682863118	3.420994696	2.653264764	2.99410273
RNU6-81P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA0141	11.4531244	10.19771223	8.744834655	8.394630446	12.1393102	6.822226322	11.76999412	9.440901126	10.17384255	8.179234959	10.80457647	10.99981978	11.99016797	10.04909145	9.303284682	6.523440387	12.59724859	7.09156713	7.529876049	5.618055498
LOC101059972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPIPB11	0.712506363	1.499303042	0.934062013	0.854646439	0.718655068	1.47836709	2.05187451	1.157362968	2.204808231	1.788121929	0.60547163	1.27837953	0.466990625	1.7369617	0.546019432	0.853314446	1.186435512	2.148301916	1.514937636	2.494667731
LOC101059971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059976	0.389924933	0.15332685	0.24562862	0.347032486	0.313314651	0.095485785	0.343367676	0.078905471	0.202928069	0.25078359	0.090982739	0.398235924	0.257887751	0.532893337	0.167516714	0.220888411	0.13481258	0.319311154	0.068016174	0.078497919
FAM86FP	0.499956777	1.362394566	0.403125612	0.391565353	1.099842127	1.131259263	0.913228463	0.356123992	0.457937538	0.212224004	0.949587231	0.980377005	0.71128723	0.668085284	0.236266575	0.249233867	0.790984348	0.692859014	0.498838171	0.509284093
LOC101928411	2.318346711	0.573020594	3.338091909	2.07511481	1.691350288	0.35685414	2.566500898	2.260818575	6.067141537	0.46862034	0.935069126	1.353006132	1.177966409	3.429900285	1.565129118	1.742753801	1.10842195	2.753873634	1.143870146	0.880098765
LOC101059977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059974	0	0	0.295855543	5.517531297	0	0	0	0.348481148	0.268865793	0	0	0	0	0.392248429	0	0	0.178617435	0.813587325	1.802335427	2.600109137
NPIPB15	4.059141179	4.357581712	1.334091228	0.806296755	5.604110274	10.77567244	2.035157958	1.658693727	1.481806668	2.132994469	6.37943866	8.05099009	2.377688484	1.326564263	2.189300891	6.598453811	5.906512024	12.06588532	4.627994109	6.611361926
GJA1	39.26896288	11.80044834	35.29424299	73.40329143	35.12313956	10.84346339	90.98409676	155.4387356	46.93597875	303.8027862	9.154796582	9.173468028	55.91566707	30.41805106	38.28938374	28.08002171	24.18268925	13.54817845	75.53217807	29.10793104
EVA1A	0.947228082	0.62456928	1.018747861	4.614054137	0.22689273	2.302622981	1.822294698	2.365632806	1.216780771	0.490346135	0.474385474	0.330337723	0.224105151	0.771809576	0.600486465	0.095976312	0.492040481	1.02454986	0.531956144	1.023223542
GJA3	0.535086279	0.151331481	1.358656627	1.020832788	0.274877535	0.066524576	0.364530175	0.134378775	0.207356158	0.203839946	0.242984732	0.067260466	0.079853065	0.412516355	0.739152218	0.102594733	0.050092481	0.148308562	0.363297299	0.036459464
LOC100506060	1.450451018	1.053807902	1.370541808	1.419988664	1.157380895	0.915724334	1.850325579	1.278009921	1.453098044	2.124465903	1.105216553	2.59239123	0.806075374	1.665655675	0.481953826	1.0670238	2.930516087	4.177218053	2.174287516	2.358798109
EVA1B	2.012382544	2.236555435	1.126823721	1.507991947	0.548981757	0.250961553	1.340797457	0.635978095	1.706713293	0.692080931	3.730371422	1.103758872	0.963976938	1.805195485	3.852429225	1.10950008	1.70074862	2.065804338	0.965326937	0.309469511
ZMIZ1	25.29867671	6.168962335	17.85182279	14.92265127	18.62034983	17.63366241	19.84837878	20.38626118	20.59057998	9.266568534	19.50883095	18.18392425	22.59044941	23.72435554	31.80400752	22.42539717	25.01146744	23.46911908	19.71835166	13.74492902
GJA5	9.373653641	3.481418822	4.680176536	3.976204173	4.037392563	1.634404335	3.152854242	2.480700457	8.307960765	2.014891443	6.89673348	3.591623385	4.404185302	11.83091981	3.496397152	1.800422443	4.351380824	2.728491211	7.460476137	1.357338106
ZMIZ2	10.01951178	9.818663476	10.24562676	16.324681	8.575224399	13.6148184	12.55358972	12.38059795	10.68348975	9.55550176	12.22432459	13.91432938	11.5105378	26.6128067	11.23452698	16.98145239	15.34081041	30.98120851	13.45918081	15.90103598
EVA1C	10.1827318	1.131991368	6.174697898	3.768089523	6.168425666	2.307137296	6.935685756	4.801611079	6.719157164	2.973623259	7.266715953	6.090831008	5.743904034	7.100248201	13.24825032	5.798361665	8.010681263	6.748077549	5.934549594	7.885249555
GJA4	12.36988512	3.976022229	3.527993303	2.892436901	4.017548314	0.524737792	2.897833664	2.131972023	8.196587563	0.861356137	9.906081745	4.277498136	4.409099063	6.060349655	6.35775901	2.899829754	5.66755151	1.822250702	2.289401215	1.617681537
GJA9	0.01845663	0.399164863	0.046506147	0	0.181260127	0.149150277	0.15324161	0.136946188	0.169054288	0.522303807	0.023686075	0.188500208	0.268549777	0.215804206	0.043610618	0.127789305	0.196540718	0.332512649	0.637453906	0.592639001
PXDC1	23.01035342	8.449050237	14.27361406	17.74629863	12.3541747	6.577160115	15.43430772	16.34875321	19.23358531	3.696686137	19.10177218	10.61326624	11.49500758	12.82271555	38.00856139	14.20068841	22.37561938	20.0318994	14.01759396	5.904463878
GJA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095384585	0	0	0.034712503
NUP214	10.87196534	12.01260393	9.860943112	12.17466674	11.41930211	12.65308524	9.644784943	9.564775822	11.86671016	8.876501663	11.50638351	15.80318283	14.1580149	18.74405566	10.44616598	12.76705952	16.17016588	11.72989526	11.79373601	10.56431185
LOC101928425	0	0.059414155	0.069222611	0	0.107919491	0	0.076031414	0	0	0	0	0	0	0.183552149	0	0	0	0	0	0
LOC101928426	0	0	0	0	0.110759477	0	0	0	0	0	0	0	0	0	0.066620957	0	0	0	0.036066471	0
LOC101928423	0	0	0	0	0	0	0	0	0	0	0	0.131638341	0	0	0	0	0	0	0	0
LOC101928424	0.05337023	2.423919929	0.605159066	0.975321189	0.314485191	8.338299168	0.738536773	0.792002609	0	0.283185579	0.821903848	0.981140063	0.431418695	1.337210552	0.441374208	0.739045493	0.487138459	3.402274268	1.02405422	1.477334737
NUP210	6.70670098	6.352236967	11.0639014	19.15426742	3.818804843	4.596551639	7.25673856	9.449674523	12.25338692	9.800913557	6.180527654	6.327424777	5.421367248	11.26217724	4.277863973	6.298445494	7.896164342	10.192529	4.996867451	3.337702528
LOC101928429	2.28195856	0.300928835	2.314012999	1.162423621	1.530494596	0.749625418	1.694414368	2.395242176	2.803886124	0.098440701	1.357119806	0.56843829	0.629871295	1.301551604	0.92058049	1.61850963	0.592685125	0.617058439	1.174736484	0.616259633
LOC101928427	0	0	0.294510745	0	0	0	0	0	0	0	0.299994905	0.159162721	0	0.390465481	0	0.215801284	0.118537025	0	0.299023832	0.086276349
LOC101928428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARMC9	4.979083108	2.421947848	6.620325296	8.253499775	3.400928193	1.508291544	4.792042243	3.400405492	4.832828848	3.016737554	3.305471495	3.132066416	3.774163476	7.136950302	7.470117464	3.041822119	4.9142234	4.751349977	3.553725443	5.417634435
ARMC7	3.043885481	14.90999047	2.539681874	2.631309349	3.642663526	2.877912822	6.360031354	5.62388908	2.954235616	4.314073446	1.888490972	2.923473315	3.487104957	5.353748248	1.762353055	5.136192366	5.458501765	3.79929208	4.796195992	7.030751365
ARMC8	11.88121273	12.74386346	13.21753651	13.81993515	12.99921308	21.66604023	14.17888155	13.58362026	13.1728881	12.23118686	9.28992789	13.46486751	9.667791965	12.83629382	8.541942797	14.18864827	10.3472038	13.21838746	16.2550746	17.06606721
NPIPB1P	0.043553145	0	0	0	0	0.117319425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928421	1.127797235	0.731732219	1.041982461	0.588859334	0.443037909	1.417712632	1.040429875	0.669450626	2.238189801	0.664906492	0.578937535	1.996514838	1.458649314	1.88382469	1.065935304	0.520573273	0.571889156	1.041962714	2.163988259	1.331985733
LOC101059988	0.430716532	0	0.090441602	0	0	0	0.198675052	0.106528994	0.821909668	0	0.368502954	2.05285252	0.812396812	0.479633757	0	0.099405952	0	0.696387141	0.137741296	0.317936293
FAM86EP	0.816190791	2.158963799	0.711899692	1.245697156	1.134530128	0.980904517	1.181572281	0.875797552	0.661332649	0.644061196	0.902416551	0.872060618	0.507514228	1.048715766	0.385710548	0.608581119	1.298940737	1.531346316	0.891464252	0.9871349
LOC101928422	1.117504431	1.873056398	0.703958757	1.021098976	1.097486346	1.354603428	4.639204919	1.243764201	1.02358294	0.197651473	0.788774086	0.570661648	1.355003437	0.373326405	1.650323564	1.005853442	2.210012331	0.929207949	1.822602889	0.680537039
LOC101059986	0.07440329	0	0	0.097120897	0	0	0	0	0	0.131596076	0	0.303956586	0	0	0	0	0	0.103110894	0	0
OR52T1P	0.310552862	0.23987081	0.279470169	0.231642388	0.261419884	0.83653851	0.675310074	0.921707384	0.507950385	0	0.170804552	0.90620597	0.573795796	1.111573575	0	0.122868226	0.607410222	0.430375904	0.510754993	0.491221447
ARMC1	11.89043817	10.08517187	15.61946096	10.48216073	13.1717122	13.66181235	12.53543569	13.38020975	13.48483038	23.59696746	7.268121127	9.237402515	12.09427427	11.15432292	4.743622348	8.973985019	6.750999207	9.996265567	15.02983036	15.00618543
MIR203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARMC2	2.466301768	5.780475614	2.543597443	2.665313529	1.937697923	1.699498739	1.61912722	1.702296828	2.679302319	2.252068187	1.766565284	2.132252195	1.44654596	3.391489524	1.179062539	0.96896856	1.518200388	2.813801345	2.421164594	2.21002317
MIR202	1.168808043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100506055	2.310312394	5.021537008	12.13765309	7.991662395	9.12108774	1.120194964	5.339003764	4.628412011	14.44265872	2.533455031	10.82191862	3.633714958	2.203700648	2.62415256	9.880731837	1.119723643	11.9847003	3.649958877	3.23606654	0.869740011
ARMC5	2.338616564	1.814846227	1.02834018	1.161210949	0.792595104	0.642306906	1.662505859	1.578717291	1.113034188	1.265214749	1.647735762	1.498643214	1.230628059	1.240832954	2.448708644	1.409658505	2.650785174	1.601407279	0.897455435	0.53818865
ARMC6	4.220173736	5.01056186	3.276944989	4.272070331	4.804325882	4.732763691	5.792200241	7.157309749	4.417698395	3.869178531	4.023243562	3.518468518	3.481000925	2.963540931	3.703782438	2.122884416	6.21033007	3.318115187	4.230562256	5.969643657
ARMC3	0.045749981	0	0.129688479	1.537760498	0	0.308092646	0.047481588	0.23762192	0.052381113	3.277153213	0.278885042	0.490613673	0.554730524	3.916464994	0	0.031676196	0.243590897	1.030283388	0.746163019	2.279519219
KIAA0125	2.260522422	0.01446412	1.241426727	0.523798097	0.140120188	0.132112511	0.166585682	0.158796029	2.55243483	0.007885907	1.155827226	1.338775075	0.490162015	0.625589722	0.842811934	1.06811757	0.468006669	2.008152235	0.153991674	0.044430704
ARMC4	0.875842533	0.038921927	0.665095188	0.43851227	0.353487694	0.226230739	0.448270319	0.267068069	0.494526388	0.14854294	0.615890995	0.367607069	0.155175459	1.342726109	0.581161536	0.132912325	0.255524942	0.299287163	0.506465337	0.504808423
LINC-ROR	0.033080891	0	0	0	0	0	0	0	0	0.175529155	0	0	0	0	0	0	0	0	0	0
LOC100506058	1.20591306	4.614242132	0.818085404	1.089772145	0.911008688	1.999001114	1.412011973	1.376575963	0.637246846	0.656271342	0.833319179	0.18947943	0.299938712	1.549466195	0.219185831	0.513812581	0.423346518	1.028430731	1.067942258	2.67045841
LOC101928436	0.243963728	0.439687292	0.204909437	0.106151113	0	0.43811125	0.112532264	0.241357911	0.186216346	0.575327059	0.104362554	0.166109102	0.262944373	0.815013338	0.288227288	0.112609778	0.494841471	0.225396109	0.624148416	0.45020865
LOC101059958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIPT2	1.071407373	3.234358038	1.181110801	0.815815536	2.805906759	3.006310269	2.285694382	1.457449801	0.715575105	1.816025855	2.692662598	3.191544151	3.536464873	2.087905698	1.634989308	2.039996513	4.21053391	5.444255182	1.370525898	2.619745378
LIPT1	3.84053444	5.22562475	6.152390643	3.950774347	5.994815628	5.617964259	5.032963746	4.868912418	3.552698443	2.654101521	4.406453346	6.649884618	5.551091232	5.990227114	2.163500736	4.508133648	4.991217761	5.392852719	7.076305822	4.196051496
TPH2	0	0	0.018082263	0.018734641	0	0	0	0	0	0.050769819	0	0.058633286	0	0.023973656	0.033912878	0.019874532	0	0	0	0
LOC101928437	0.023335853	0	0.073500731	0.045691508	0	0.062859959	0	0	0	0	0	0	0	0	0.013784897	0	0	0	0	0
MIR20B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NUP205	10.89358191	11.98692656	12.94055245	15.42478831	11.64538612	18.91802407	14.89473233	17.28212375	14.03061574	21.61375788	7.248959372	8.75814017	9.0877553	16.12868957	7.957946075	9.942974431	11.57849687	8.301784307	15.61441664	18.5507228
TPH1	0.425021107	0.868134093	0.654468323	0.523971253	4.174076171	0.318022905	0.424770544	0.210240693	0.432555435	0.167050887	8.484704372	5.787735321	0.190870089	0.354968619	0.55792757	11.90176778	4.63372007	0.49084194	4.032291071	12.26169925
MIR20A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928434	0.422750135	1.200004749	0.466036321	1.172636036	0.934148983	1.992838965	1.243127681	0.548933004	0.363018549	0.373856178	0.813796289	1.079401933	0.598028233	0.970947867	0.624314759	0.878106334	1.286221727	1.025260476	0.40558103	0.175531412
LOC101928439	0.36173683	0.123526541	0.40777069	0.124259522	0.07479094	0	0.447879409	0.141265681	0.13078989	0	0.708561932	0.194445795	0.307800277	0.127206287	0.742271697	0.079091985	0.260665604	0.263846622	0.036531121	0.021080405
LOC101059950	0	0	0.380236878	0	0	0.812974045	0	0	0	0	0	0	0	0.5041221	0	0	0	0.418252639	0	0.334168956
LOC100533669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AKAP17A	9.320000605	9.710240017	5.838041346	7.364338865	7.790376433	6.417379722	9.183684472	7.964295018	8.033125183	11.18237057	8.785739595	7.272676576	8.041728808	10.5169663	8.691247083	7.504268841	11.84827167	9.469321503	11.00104477	15.94294164
LOC101059954	0.487696101	0	1.075264456	0.716180271	0.119739975	0.821069092	0.590514253	0	2.512728675	0.107822674	0.234704406	0	0.394229544	0.407313446	0.216067967	0.844172875	0.278216346	0.591384243	0.233944677	0
LOC101928432	0	0.077756779	0.09059335	0	0	0	0.099504199	0	0.329315484	0	0	0	0.34875424	0.120109628	0	0	0.218776389	0.099650797	0	0
LOC101928433	1.263783271	1.078098257	2.21140386	2.144551606	1.406630846	2.609934367	2.001429816	1.937941115	1.47911424	1.117618054	1.153322482	2.495391945	1.929651574	1.876417777	1.211051988	1.380576694	1.003991513	1.478958872	2.317140771	2.285531713
MIR206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARPP19	35.48091296	43.38497413	44.19324768	30.23018217	40.03607874	31.4961238	40.08720869	48.35397377	36.32750974	37.36446474	24.85365431	32.96535369	43.36398798	45.69276907	22.08890506	31.8683764	26.502879	27.83400041	51.65213023	51.58874042
MIR205	0	1.263901106	0	5.085603342	0	0	0	0	0	0	0	0	0	0	0	0	0	1.619778401	0	0
FAM86HP	1.21520685	2.431038516	0.969639977	2.114995719	0.795625735	3.000627263	1.261201621	0.601113511	0.788427337	1.611989746	0.62380793	1.116997359	0.753106983	1.014915003	0.741772087	1.682760485	1.139994546	3.199751284	1.59333351	2.040704749
LOC101928430	0	0	0.301640428	0	0	0	13.91502302	0	0	0	0	2.445237339	0	0	0	0	0	0	20.672737	5.832088372
LOC100533667	0	0	0	0	0	0.099433518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100533666	0	0	0	0	0	0	0.040984453	0	0	0	0	0	0	0	0	0	0	0	0	0
MIR204	0	0	0	0	0	0	1.078263689	1.734485713	0	0	0	0	0	0	0	0	0.592685125	2.159704535	0.747559581	0.862763486
LOC101928431	0.920303489	0.3496573	0.673745321	0.746754292	0.488550219	1.206013731	0.44745127	0.406021999	0.484130077	0.549908155	0.941655509	1.905241513	0.703715753	1.599556309	0.205701386	0.551088595	0.681089117	0.465345507	0.238629001	0.261633152
FAM60BP	0.06493378	0.210650184	0.08180854	0	0.127541216	0	0	0	0	0.114847485	0.083331918	0	0.209957098	0	0	0	0.197561708	0	0.124593263	0.287587829
MIR214	1.558410724	0.421300369	1.963404969	1.525681003	0.765247298	0	1.078263689	0.578161904	10.70574702	0	1.499974523	1.591627213	1.259742589	3.904654811	2.301451225	0	2.370740501	0	1.495119161	0
LOC100533661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJC1	8.813460964	2.685762292	6.138209084	6.835359594	4.779291733	0.845731241	4.429993609	4.750699793	4.082581445	3.758235201	4.99337411	2.8057531	4.658938122	5.768781833	5.915006642	1.684712405	3.206888642	1.282006715	4.00184956	3.401843469
LOC100533663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJC3	0.228770258	0.123691389	0.14411113	0	0	0.308120056	0.052762013	0	0.087309621	0.134874271	0	0.077882115	0.123284417	0.38212814	0.045046198	0.052798357	0.290014963	0.317038477	0	0
MIR212	0.389602681	0	0	0	0	0	0	0	0.892145585	0	1.499974523	0	0	0	9.666095146	1.07900642	0.592685125	0	0	0
GJC2	1.061957749	4.632357686	0.861721206	0.352425263	0.777781798	0.727272035	0.64759222	0.347237095	0.741893431	0.222845603	0.623676933	0.588253653	0.261895246	0.571239574	1.041984217	0.249245498	1.505982784	1.172372159	0.828877485	0.259082693
MIR211	0	0	0	0	0	0	0	0	0	0.68908491	0	0	0	0	0	0	0	0	0	0
LOC100533662	0.040893411	0	0.154561937	0	0	0	0	0	0.093641235	0	0	0	0	0	0	0	0.18662795	0.113343272	0.078465223	0.181114472
POM121C	8.721273062	7.904493153	6.76101703	9.381461439	8.611923848	13.7759325	8.671573294	9.946960497	8.94700656	10.33572544	8.558327191	11.01730182	9.568832334	13.21225017	10.47279316	11.74631969	13.80668722	16.23472407	8.177362158	8.237091965
MIR210	0	2.106501843	0	0.508560334	0	0	0	0	0	0	0	0	0.629871295	0	0	0	1.18537025	0	0	0.431381743
LOC100506082	0.095661373	0.620665722	0.12052151	0	0.187895542	0.257683737	0.264752245	0.567837585	0	0.169194955	0	0	0.618623593	0	0	0	0.145525366	1.060569191	0	0.105919624
POM121B	1.779793395	1.578372069	1.411830973	1.68402642	1.720166965	3.170795274	1.876477349	1.956425693	1.854470937	2.448363653	2.114883877	2.231285788	3.029638023	2.878513929	2.759111818	3.03833603	4.311976378	4.34574693	1.788820882	2.001929777
LOC100506083	0.233072984	0.157522232	0.293643163	0.418326312	0.286122375	2.275885191	0.886947018	0.605281667	0.533710479	0.309174738	0.598222334	1.249714093	0.51811303	0.486644039	0.137680291	0.282404807	0.709127002	1.493881281	0.167705412	0.290324899
FDFT1	21.77389243	36.74403177	22.61046847	21.03321577	31.90205434	23.56496023	48.33372618	44.31562185	22.2048843	34.04570733	21.58687537	27.26370817	30.67815912	31.96493526	20.15777655	35.69628556	27.83952119	52.43867963	48.28982431	65.02614404
LOC101928447	0	8.375248292	0	2.358984683	0	1.738589071	0.178628021	0	0.295590405	0.684933796	0	0.527346366	0.626076889	5.174843726	0	0.178751064	0	0.536673567	0.74305621	1.143421488
LOC101928448	0.091378028	1.482186798	0.115125025	0.059639272	0	2.830675085	0	0.067801503	0	0.323238124	0.117268797	0	0	0.534218942	0.0539786	0.126535934	0.069504652	0.823128328	0.438334509	3.035308641
LOC101928445	1.154025077	0.14180857	0.330438413	0.068472016	0.463644324	0.282600525	0.435528785	0.077843096	0.360352562	0.139166475	0.841478976	0.696458664	0.508831156	0.438098765	1.022554216	0.217914393	0.638387895	0.399822902	0.30195185	0.029040387
ARPP21	0.020696858	0	0.026075485	0	0.013550741	0	0.028640294	0.05118948	0	0.061010415	0	0	0.011153548	0.023047437	0.016301329	0	0	0.00956083	0.013237533	0.007638762
LOC100533679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059960	1.062811107	4.123888364	1.693454687	5.059637461	1.350764742	6.399428074	2.50887029	3.015213433	2.218976255	1.548053626	1.564524849	2.043226765	1.869858621	2.662911925	1.735740749	1.991164291	4.042017448	4.678572188	2.759045571	5.226295226
LOC101928443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086550302	0	0	0	0	0
MIR217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100533678	0	0	0	0	0.035607954	0	0	0	0	0	0	0	0.058617464	0.030281446	0.021417905	0	0	0	0	0.020072755
MIR215	0	0	0	0	0	5.247377925	0	0	0	2.067254729	0	0	0	0	0	0	0	0	0	1.29414523
LOC100533677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM86GP	0.089172482	0.05785648	0.022469262	0.069839746	0.070060094	0.048040913	0.049358721	0.158796029	0.081677915	0.031543629	0.091550671	0.036429254	0.086499179	0.029789987	0	0.02469636	0.027130821	0	0.17110186	0.078987918
LOC284240	0.078026937	0.042187565	0.0983043	0.038194108	0.076629224	0	0.053986803	0	0.067002286	0	0.025033712	0.019922507	0.031536569	0.146624498	0.16132157	0.013505998	0	0.040549755	0.018714509	0.140390508
MIR224	0	16.59195279	4.666116746	5.525099927	3.117674177	11.40171006	10.98231535	7.066423276	0	4.678971608	0.679000813	2.161469055	1.710761541	0.883769607	0	0	8.048810343	2.199699064	2.030408737	0.585827059
GJB2	3.690709202	8.279797733	4.441635918	41.41694444	10.17051036	2.324673853	6.835009116	4.087262821	3.195517177	18.02426466	5.278402206	7.651267066	8.400982606	15.36600447	10.67305401	11.72159716	9.497182384	5.903562525	17.96833439	27.42619403
MIR223	6.233642897	0.421300369	7.853619874	2.542801671	9.182967576	4.19790234	7.547845822	5.20345714	36.57796899	7.579934005	10.99981317	3.979068033	5.038970357	7.158533821	1.84116098	1.07900642	3.556110751	2.699630669	4.485357483	5.607962662
MIR222	1.168808043	0.842600737	0.490851242	0	3.060989192	1.049475585	1.078263689	0.578161904	0	0.68908491	0	0.795813607	1.259742589	3.253879009	0.92058049	1.61850963	2.370740501	1.079852268	0	2.156908716
GJB1	8.187780649	33.37035145	9.858572106	5.107126452	63.61638662	80.40480418	61.63509097	54.48494319	7.950559809	85.33154242	20.18405862	34.77233939	97.31016441	19.3894991	15.88752726	37.85329354	76.19264702	31.23998247	32.41534046	26.96787923
GJB4	0.165992692	1.69706909	0.475296097	0.177279835	1.956230769	0.853622747	4.259900911	2.933560931	0.241884542	2.909200023	0.503512575	0.893889227	3.635067084	3.906946275	1.729329899	1.33736007	1.446235182	1.652097923	1.274009989	1.353384272
MIR221	12.85688847	4.213003686	5.890214906	10.17120668	13.00920407	18.89056053	8.62610951	12.7195619	13.38218378	2.067254729	6.999881107	7.162322459	5.668841652	5.206206415	25.77625372	39.92323754	14.22444301	21.05711922	11.21339371	18.9807967
GJB3	0.3866152	11.12065745	1.753514586	3.406459613	3.075486434	4.113641332	8.720463663	5.79465833	0.663978446	6.154208935	1.761359348	2.250677182	3.812752717	10.62317378	11.05360967	8.110799274	7.263533988	4.795284427	3.189857299	3.74564662
LOC100533670	0	0	0	0	0	0	0	0.047926006	0	0	0	0	0	0	0	0	0	0	0	0
GJB6	0.060078918	4.807549066	0.075692014	0.209127614	0.196675707	0.431560054	0	0	0	0.141681009	0.102801992	0.736313524	0.550401552	0.200706556	0.189278232	0.055462947	0.152325616	0.027753212	0.806945155	4.434765584
GJB5	0.506052191	2.257299392	0.079695405	0.165141363	1.9879487	0.68157824	0.262602965	0.328549569	0.579400823	4.083654482	0.324717732	0.193814384	2.607806615	1.426423713	0.074733472	0.131391926	0.817949213	0.219158209	2.488187239	1.330756964
GJB7	0.018796621	3.008232457	0.02368142	0.343501278	0	0	0	0	0.043042112	0	0.024122397	0.038394516	0	0	0	0	0.057188916	3.047740939	0.252465297	0
LOC101928458	0.426855527	0	0	0.557187617	0	0	0.11813646	0	0.390980137	0	0.438239568	0.871907338	0.828117638	0.855601652	0	0.23643567	0	0.709863044	0	0
FAM86JP	0.524942368	1.566717196	1.216907048	1.534900372	0.866105467	2.714958887	1.220376835	1.277565012	1.105893351	1.559810035	0.835360628	0.814919372	0.577099128	1.683535636	0.297688938	0.697838547	0.894399895	0.960280189	1.007245883	1.301965477
LOC101059936	4.053075953	6.610170125	1.004532775	1.561161956	3.784711443	6.443291963	4.321413388	3.746847691	5.173061222	3.760587413	1.875937129	4.750205249	2.578077857	1.220835225	0.549493781	1.380124491	3.739889085	5.432745129	3.059778748	3.089897137
LOC101928459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072514598	0.04184479
LOC101928457	0	0	0	0	0	0	0	0	0	0	1.527751829	0	0	0	0	0	0	0	0	0
LOC101928450	0.100601631	1.414224242	0	0.131318396	0	0	0.139212448	0.149290633	0	0.889663616	0	0.205491776	0.325285645	0	0.118854289	0.139308341	0	0	0	0
LOC101928451	22.02008523	20.60128364	19.89480789	23.72705206	16.74242707	35.96226792	22.43136743	22.56870842	25.35771217	19.5538459	15.47360033	23.40091094	23.1149113	33.22192491	19.7105164	26.53264406	23.05250432	28.82512577	21.35294492	28.75756066
MRPS6P4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MRPS6P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101928455	0.218654566	0.118222042	0.275477738	0.142708257	0	0	0	0.16223931	0	0	0.982126176	0.223315043	0	0	0.129163079	0.302782414	0.665258814	0	0	0.242101999
FAM60DP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.092655031	0	0
LOC101059930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC101059931	0	0.094002111	0.328561683	0	0	0	0	0	0	0	0.111559971	0	0	0	0	0	0	0	0	0
